1;и;
2;в;
3;не;
4;на;
5;по;
6;я;
7;быть;
8;он;
9;ему;
10;с;
11;что;
12;это;
13;этот;
14;она;
15;к;
16;но;
17;однако;however
18;они;
19;их;
20;них;
21;мы;
22;нам;
23;нас;
24;как;
25;сколько;
26;из;
27;от;
28;у;
29;который;
30;то;
31;весь;
32;целый;whole
33;год;
34;так;
35;о;
36;об;
37;около;
38;для;
39;за;
40;ты;
41;тебя;
42;все;
43;тот;
44;вы;
45;человек;person
46;человеческий;human
47;людской;
48;человека;
49;такой;
50;его;
51;сказать;
52;рассказать;tell
53;только;
54;лишь;
55;или;
56;еще;
57;ещё не;
58;один;
59;одна;
60;уже;
61;до;
62;перед;before
63;прежде чем;
64;время;time
65;раз;
66;срок;term
67;если;
68;ли;
69;когда;
70;при;
71;другой;
72;говорить;talk
73;поговорить;talk
74;разговаривать;talk
75;наш;
76;нашей;
77;мой;
78;знать;know
79;узнать;learn
80;понимать;understand
81;стать;become
82;становиться;become
83;дело;case
84;бизнес;business
85;жизнь;life
86;кто;
87;первый;
88;впервые;
89;сначала;
90;очень;
91;весьма;
92;два;
93;двух;
94;день;
95;днем;
96;сутки;
97;ее;
98;новый;
99;рука;hand
100;ручной;manual
101;даже;
102;вообще;
103;как только;
104;однажды;once
105;где;
106;куда;
107;там;
108;под;
109;согласно;
110;можно;
111;мочь;
112;какой;
113;после;
114;спустя;
115;свое;
116;работа;work
117;работать;work
118;деятельность;activity
119;без;
120;отсутствие;lack
121;самый;
122;потом;
123;надо;
124;хотеть;want
125;захотеть;
126;слово;word
127;идти;go
128;пойти;
129;поехать;go
130;большой;big
131;крупный;major
132;должен;
133;должно;
134;место;place
135;дом;house
136;квартира;apartment
137;иметь;have
138;ничто;
139;ничего;
140;ничего не;
141;сейчас;
142;теперь;
143;тут;
144;здесь;
145;сюда;here
146;лицо;face
147;сталкиваться с;
148;столкнуться с;
149;каждый;
150;друг;
151;подруга;
152;подругой;
153;нет;
154;ни;
155;глаз;eye
156;око;
157;тоже;too
158;слишком;
159;тогда;then
160;затем;
161;видеть;see
162;увидеть;see
163;посмотреть;see
164;вопрос;question
165;сомнение;doubt
166;через;through
167;между;between
168;да;
169;палата;chamber
170;домой;
171;потому;
172;сторона;side
173;бок;side
174;какой-то;
175;думать;think
176;считать;consider
177;сделать;do
178;делать;do
179;страна;country
180;жить;live
181;живой;living
182;проживать;live
183;мир;world
184;мирный;peace
185;мирных;
186;последний;last
187;прошлый;
188;случай;case
189;голова;head
190;глава;head
191;руководитель;head
192;более;more
193;больше;
194;что-то;
195;смотреть;watch
196;ребенок;child
197;дитя;child
198;детская;
199;просто;just
200;конечно;
201;безусловно;certainly
202;несомненно;undoubtedly
203;сила;power
204;заставить;make
205;российский;
206;русский;
207;конец;
208;прекращение;termination
209;впереди;ahead
210;спереди;
211;несколько;
212;ряд;number
213;вид;type
214;мнение;opinion
215;взгляд;view
216;система;system
217;системный;system
218;всегда;always
219;постоянно;constantly
220;вечно;forever
221;три;
222;трех;
223;тремя;
224;понять;understand
225;часть;part
226;участие;participation
227;спросить;ask
228;просить;ask
229;попросить;ask
230;город;city
231;городок;town
232;городской;city
233;дать;give
234;давать;give
235;отдать;give
236;также;also
237;кроме того;
238;никто;no one
239;получить;get
240;получать;receive
241;отношение;attitude
242;позиция;position
243;подход;approach
244;второй;
245;секунда;
246;во-вторых;
247;именно;
248;точно;exactly
249;совсем;
250;ваш;
251;твой;
252;хотя;
253;несмотря;despite
254;сидеть;sit
255;сесть;sit down
256;садиться;sit down
257;над;
258;выше;above
259;женщина;
260;жена;wife
261;оказаться;prove
262;взять;take
263;принять;take
264;принимать;take
265;приходить;come
266;прийти;
267;появляться;appear
268;появиться;appear
269;казаться;seem
270;деньги;money
271;почему;
272;зачем;
273;вдруг;suddenly
274;внезапно;suddenly
275;неожиданно;suddenly
276;любить;love
277;любовь;love
278;нравиться;like
279;стоить;cost
280;почти;almost
281;практически;almost
282;чуть не;
283;земля;earth
284;общий;total
285;генерал;
286;генеральный;general
287;машина;car
288;автомобиль;car
289;автомобильный;
290;вместе с тем;
291;тем не менее;
292;сразу;immediately
293;хорошо;
294;вода;water
295;водный;
296;отец;
297;папаша;
298;высокий;high
299;остаться;stay
300;оставаться;remain
301;выйти;get out
302;много;
303;намного;
304;проблема;problem
305;начать;start
306;начаться;begin
307;начинать;start
308;хороший;
309;добрый;
310;отличный;great
311;час;hour
312;часок;
313;сегодня;
314;сегодняшний день;
315;право;right
316;правый;
317;прямо;
318;нога;leg
319;ножка;leg
320;главный;main
321;основной;main
322;решение;decision
323;урегулирование;settlement
324;раствор;solution
325;дверь;door
326;дверца;
327;показаться;seem
328;образ;image
329;изображение;image
330;имидж;
331;писать;write
332;написать;write
333;записать;record
334;история;history
335;исторический;historical
336;лучший;
337;наилучший;the best
338;лучше;
339;власть;power
340;держава;
341;закон;law
342;законодательство;legislation
343;война;war
344;военный;military
345;бог;
346;голос;voice
347;голосовой;voice
348;глас;
349;находить ;
350;поэтому;therefore
351;таким образом;
352;следовательно;therefore
353;стоять;stand
354;встать;get up
355;в целом;
356;как правило;
357;обычно;usually
358;тысяча;thousand
359;вместе;together
360;совместный;joint
361;сообща;
362;маленький;small
363;небольшой;small
364;малый;small
365;книга;book
366;книжный;book
367;книжка;book
368;некоторый;
369;решить;solve
370;решать;solve
371;принять решение;
372;любой;any
373;возможность;opportunity
374;результат;result
375;следствие;consequence
376;приводить;lead
377;ночь;night
378;вечер;evening
379;ночной;night
380;стол;table
381;таблица;table
382;столик;table
383;никогда;never
384;никогда не;
385;ни разу не;
386;имя;
387;название;
388;звать;call
389;область;area
390;регион;region
391;район;area
392;молодой;young
393;юный;young
394;пройти;pass
395;проходить;
396;например;
397;к примеру;
398;статья;article
399;оно;
400;число;
401;количество;
402;компания;company
403;предприятие;company
404;фирма;firm
405;государственный;state
406;государство;state
407;штат;
408;полный;full
409;полностью;fully
410;народ;people
411;люди;people
412;никакой;
413;супруга;spouse
414;настоящий;real
415;реальный;real
416;всякий;
417;группа;group
418;развитие;development
419;разработка;development
420;процесс;process
421;процедура;procedure
422;суд;court
423;судебный;judicial
424;ответить;answer
425;ответ;answer
426;старый;old
427;прежний;
428;условие;condition
429;состояние;state
430;средство;mean
431;средства;
432;помнить;remember
433;вспомнить;remember
434;запомнить;remember
435;начало;beginning
436;ждать;wait for
437;подождать;wait
438;свет;light
439;легкое;light
440;путь;way
441;способ;way
442;душа;soul
443;соул;
444;нужно;need
445;необходимый;necessary
446;необходимой;
447;разный;different
448;различный;different
449;уровень;level
450;объем;volume
451;степень;degree
452;иной;
453;форма;form
454;образовать;form
455;связь;connection
456;подключение;connection
457;соединение;connection
458;минута;
459;минутка;minute
460;кроме;
461;находиться;stay
462;опять;again
463;снова;again
464;вновь;once again
465;белый;white
466;белая;
467;собственный;own
468;улица;street
469;уличный;street
470;стрит;
471;черный;
472;черная;
473;чернокожий;
474;вечерний;
475;основный;
476;базовый;basic
477;качество;quality
478;качественного;
479;мысль;thought
480;думал;
481;подумал;
482;дорога;road
483;мать;
484;матерь;
485;мати;
486;действие;action
487;мера;measure
488;месяц;month
489;месячный;
490;язык;language
491;языковой;
492;формулировка;wording
493;зрение;vision
494;мама;
495;играть;play
496;сыграть;play
497;игра;game
498;далекий;
499;лежать;lie
500;ложь;lie
501;врать;
502;лгать;lie
503;век;century
504;столетие;century
505;школа;school
506;учебный;training
507;цель;goal
508;гол;
509;среди;among
510;общество;society
511;сообщество;community
512;выглядеть;look like
513;активность;activity
514;мероприятие;event
515;организация;organization
516;кто-то;
517;вернуться;return
518;возвращение;return
519;вернуть;return
520;президент;president
521;председатель;chairman
522;комната;room
523;номер;number
524;зал;hall
525;порядок;order
526;приказ;order
527;заказ;order
528;момент;moment
529;мгновение;moment
530;театр;theatre
531;следовать;follow
532;последовать;follow
533;следить за;
534;читать;read
535;прочитать;read
536;прочесть;read
537;письмо;letter
538;буква;letter
539;послание;message
540;подобный;similar
541;следующий;next
542;ближайший;the nearest
543;утро;morning
544;утренний;
545;особенно;especially
546;помощь;assistance
547;помочь;help
548;помогать;help
549;ситуация;situation
550;положение;situation
551;обстановка;situation
552;роль;role
553;функция;function
554;ходить;walk
555;ходьба;walking
556;рубль;
557;рублем;
558;смысл;meaning
559;называть;call
560;позвонить;call
561;призывать;call
562;рядом;near
563;апартамент;
564;назад;
565;обратно;back
566;равный;equal
567;равенство;equality
568;из-за;
569;орган;
570;органный;
571;органные;
572;внимание;attention
573;сведения;information
574;тело;body
575;организм;
576;труд;work
577;сын;
578;сынъ;
579;сынок;
580;пять;
581;пяти;
582;пятью;
583;смерть;death
584;гибель;death
585;смертный;death
586;рынок;market
587;программа;program
588;передача;transfer
589;задача;task
590;задание;task
591;предпринимательство;
592;известный;known
593;окно;window
594;стекло;glass
595;вести;lead
596;новость;news
597;воинский;
598;армия;army
599;разговор;conversation
600;показать;show
601;показывать;show
602;правительство;government
603;важный;important
604;важное значение;
605;семья;family
606;семейный;family
607;семейство;
608;великий;great
609;производство;production
610;производственный;production
611;продукция;
612;простой;simple
613;третий;
614;в-третьих;
615;насколько;
616;как сильно;
617;огромный;huge
618;колоссальный;huge
619;давно;
620;давным-давно;
621;политический;political
622;политической;
623;информация;information
624;информационный;information
625;действительно;
626;правда;
627;должность;position
628;поставить;put
629;положить;put
630;надеть;wear
631;бояться;be afraid
632;наконец;finally
633;наконец-то;finally
634;центр;center
635;центральный;central
636;происходить;happen
637;произойти;happen
638;иметь место;
639;муж;husband
640;супруг;
641;муженек;
642;автор;author
643;писатель;writer
644;писательница;writer
645;стена;wall
646;стенка;wall
647;существовать;exist
648;иметься;
649;интерес;interest
650;заинтересованность;interest
651;федерация;federation
652;правило;rule
653;норма;
654;оба;
655;обоих;both
656;часто;often
657;зачастую;often
658;нередко;
659;московский;
660;управление;management
661;руководство;leadership
662;регулирование;regulation
663;слышать;hear
664;услышать;hear
665;слушать;listen to
666;быстро;quickly
667;оперативно;quickly
668;заметить;notice
669;уведомление;notification
670;замечать;notice
671;как-то;
672;почему-то;
673;мужчина;
674;чувак;
675;долго;long
676;истина;truth
677;идея;idea
678;партия;
679;иногда;sometimes
680;порой;
681;использовать;use
682;использование;use
683;применение;use
684;пытаться;
685;попробовать;try
686;попытаться;
687;готовый;ready
688;представить;imagine
689;представить себе;
690;чувствовать;feel
691;чувствовать себя;
692;почувствовать;feel
693;создать;create
694;создавать;create
695;совет;council
696;консультация;consultation
697;рекомендация;recommendation
698;счет;account
699;проверить;check
700;проверка;check
701;чек;
702;сердце;heart
703;сердечный;heart
704;сердечная;heart
705;движение;movement
706;трафик;traffic
707;вещь;thing
708;штука;
709;материал;material
710;материальный;material
711;неделя;week
712;неделька;
713;чувство;feeling
714;ощущение;feeling
715;данный;
716;заниматься;
717;исследование;study
718;изучение;study
719;изучить;study
720;продолжать;continue to
721;продолжить;continue
722;красный;
723;раздел;section
724;наука;science
725;научной;
726;научиться;learn
727;учиться;learn
728;строка;line
729;газета;newspaper
730;причина;reason
731;против;against
732;адрес;address
733;плечо;shoulder
734;современный;modern
735;цена;price
736;стоимость;cost
737;прайс;
738;план;plan
